stock_exchange,corp_ticker,corp_name_listed,corp_name_local,corp_name_en,corp_id,biz_id,date_founded,date_listed,status_listing,ceo_name,addr_local,homepage,tel_no,fax_no,settle_period
K,027360,아주IB투자,아주아이비투자(주),"AJU IB INVESTMENT CO., LTD.",1101110169874.0,1168141872,19740909,2018/11/21,ac,김지원,"서울특별시 강남구 테헤란로 201, 아주빌딩 4, 5층",www.ajuib.co.kr,02-3451-9200,02-3452-9805,12
K,032080,아즈텍WB,(주)아즈텍더블유비이,AZTECH WB CO. LTD,1801110145953.0,6038119267,19701020,2000/10/26,ac,허 재 명,부산광역시 사하구 하신번영로 99,www.aztechwb.com,051 -202 -3101,0512022346,12
K,013310,아진산업,아진산업(주),"A-JIN INDUSTRY CO.,LTD",1701110008913.0,5158107635,19780531,2015/12/22,ac,서중호,경상북도 경산시 진량읍 공단8로26길 40,www.wamc.co.kr,053-856-9100,0507-883-8110,12
K,059120,아진엑스텍,(주)아진엑스텍,"AJINEXTEK Co., Ltd.",1801110248369.0,6218129249,19971229,2014/07/24,ac,김창호,대구광역시 달서구 성서공단로11길 27,www.ajinextek.com,053-593-3700,053-593-3703,12
Y,009320,아진전자부품,아진전자부품(주),"AJIN ELECTRONIC COMPONENTS CO.,LTD",1341110000822.0,1238100262,19731013,1989/08/25,ac,"서중호,문종은",전라북도 정읍시  공단2길 3,www.dwecc.com,063-530-8171,063)536-5517,12
K,203690,아크솔루션스,(주)아크솔루션스,Ark Solutions Inc.,1101115448520.0,1148718509,20140625,2014/09/30,ac,오윤호,"서울특별시 강남구 봉은사로 218 8층(역삼동,KH타워)",www.spherepower.co.kr,02-545-2818,02-545-2819,12
K,158430,아톤,주식회사 아톤,ATON Inc.,1101111788566.0,1078171649,19991013,2019/10/17,ac,"김종서, 우길수(각자 대표이사)",서울특별시 영등포구 여의대로 108 파크원타워1 26층,www.atoncorp.com,02-786-4273,02-786-4274,12
K,200350,아티스트스튜디오,(주)아티스트스튜디오,Artist Studio Inc.,1101113629841.0,1148657714,20070302,2021/12/30,ac,안형조,"서울특별시 강남구 선릉로148길 43 1층, 2층(청담동)",www.artiststudio.co.kr,02-761-9978,02-761-9970,12
K,321820,아티스트컴퍼니,(주)아티스트컴퍼니,Artist Company Inc.,1101114391837.0,1148682149,20100717,2021/02/03,ac,황경주,서울특별시 강남구 도산대로 430 3층(청담동),www.widerplanet.com,02-2038-3266,,12
K,001540,안국약품,안국약품(주),"AHN-GOOK PHARMACEUTICAL Co., Ltd.",1101110026420.0,1188104188,19590212,2000/06/15,ac,"어진, 박인철 (각자 대표)",경기도 과천시 과천대로7길 12 (갈현동) 프리즘스퀘어2 A동,www.ahn-gook.com,02  -3289-4221,02-847-8869,12
K,053800,안랩,(주)안랩,"AHNLAB,INC.",1101111138985.0,2148183536,19950318,2001/09/13,ac,강석균,경기도 성남시 분당구  판교역로 220,www.ahnlab.com,031-722-8000,02-2186-6100,12
K,065660,안트로젠,(주)안트로젠,"ANTEROGEN CO., LTD.",1101111909906.0,1088121711,20000316,2016/02/15,ac,"이성구, 김미형(각자대표)","서울특별시 금천구 디지털로 130, 405호(가산동, 남성플라자)",www.anterogen.com,02-2104-0391,02-2104-0393,12
K,297570,알로이스,(주)알로이스,ALOYS Inc.,1101116735067.0,5318700960,20180426,2018/07/20,ac,신정관,경기도 성남시 중원구 양현로405번길 4-5 6층,www.aloys.co.kr,070-8680-5501,,12
Y,001780,알루코,(주)알루코,"ALUKO CO.,LTD.",1601110002313.0,3068101212,19560604,2007/06/07,ac,박진우,대전광역시 대덕구  대화로119번길 31,www.aluko.co.kr,042-605-8300,042)622-9967,12
K,260660,알리코제약,알리코제약(주),"KOREA ARLICO PHARM CO.,LTD.",1350110038048.0,1348115033,19921228,2018/02/12,ac,이항구,서울특별시 서초구 바우뫼로27길 7-21 (양재동),www.arlico.co.kr,02-585-0004,02-587-5199,12
K,354320,알멕,(주)알멕,"ALMAC  CO., Ltd",1942110050823.0,6098150607,20011101,2023/06/30,ac,신상호,경상남도 창원시 성산구 공단로 148,www.almac.co.kr,055-260-0400,055-286-3652,12
K,361570,알비더블유,주식회사 알비더블유,RBW Inc.,1101114297944.0,2118840371,20100305,2021/11/22,ac,"김진우, 김도훈","서울특별시 광진구 자양로 129 12층(자양동, 알비더블유타워)",www.rbbridge.com,02-517-5748,02-517-5749,12
K,131370,알서포트,알서포트(주),"RSUPPORT Co., Ltd.",1101114398859.0,1148682265,20100722,2011/01/05,ac,서형수,서울특별시 강동구 고덕비즈밸리로2가길 12 -,www.rsupport.com,070-7011-3900,02-414-2721,12
K,140670,알에스오토메이션,알에스오토메이션(주),"RS AUTOMATION CO.,LTD.",1345110147171.0,1428124514,20091210,2017/08/11,ac,강덕현,경기도 평택시 진위면 진위산단로 38,www.rsautomation.co.kr,031-685-9300,031-685-9502,12
K,327260,RF머트리얼즈,알에프머트리얼즈(주),"RF Materials Co., Ltd.",1355110186996.0,1408126307,20071228,2019/12/24,ac,"남동우, 한기우 (각자 대표이사)","경기도 안산시 단원구 강촌로 213, 215(목내동) .",www.rf-materials.com,031-499-2817,031-499-2815,12
K,096610,알에프세미,주식회사알에프세미,"RFsemiTechnologies,Inc.",1601110088660.0,3148128793,19991022,2007/11/20,ac,반재용,전북특별자치도 완주군 봉동읍 완주산단6로 12 알에프세미 전주1공장,www.rfsemi.co.kr,063-262-4747,042-823-9684,12
K,474610,RF시스템즈,알에프시스템즈(주),"RF Systems Co., Ltd.",1348110054627.0,1248178502,20001103,2024/11/19,ac,한기우,경기도 오산시 가장산업서북로 40-48,www.rf-systems.co.kr/,031-611-6166,031-611-6177,12
K,218410,RFHIC,알에프에이치아이씨(주),RFHIC CORPORATION,1101115695337.0,6938100117,20150414,2015/06/30,ac,조덕수,경기도 과천시 과천대로12길 110 (문원동),www.rfhic.com,031-8069-3016,,12
K,061040,알에프텍,(주)알에프텍,"RFTECH CO., LTD",1350110045639.0,1358119560,19950222,2002/05/16,ac,이진형,경기도 용인시 처인구  원삼면 죽양대로1763번길 60 알에프텍,www.rftech.co.kr,070-4264-7609,031-322-2366,12
K,148250,알엔투테크놀로지,(주)알엔투테크놀로지,"RN2 Technologies Co., Ltd.",1156110036979.0,1288169024,20020326,2016/06/22,ac,"성영철, 조서용 (각자대표)",경기도 화성시 동탄면 동탄산단9길 11,www.rn2.co.kr,031-376-5400,031)376-9151,12
K,347860,알체라,주식회사 알체라,Alchera Inc.,1101116080032.0,6438700337,20160603,2020/12/21,ac,황영규,경기도 성남시 분당구 판교로256번길 25 7층(삼평동),www.alchera.ai,031-697-8961,070-4032-3521,12
K,196170,알테오젠,(주)알테오젠,Alteogen Inc.,1601110242050.0,3148197965,20080513,2014/12/12,ac,박순재,대전광역시 유성구 유성대로1628번길 62 (전민동 461-38번지),www.alteogen.com,042-384-8780,042-384-8770,12
K,123750,알톤,(주)알톤,"Alton Co.,Ltd.",1101114313807.0,1078733730,20100325,2010/07/02,ac,김신성,경기도 양주시 칠봉산로120번길 82 -,www.altonsports.co.kr,031-727-9197,041-531-2772,12
K,085810,알티캐스트,(주)알티캐스트,Alticast Corporation,1101111643736.0,2118648990,19990201,2013/12/06,ac,"정집훈,정욱재(각자 대표)",서울특별시 강남구 테헤란로7길 12 허바허바빌딩 4층,www.alticast.co.kr,02-2007-7700,02-2007-7797,12
K,043100,알파녹스,(주)알파녹스,"Alphanox Co.,Ltd.",1347110014590.0,1258115723,19950712,2000/08/08,ac,현희승,경기 평택시 서탄면 금암리 34-6,www.solco.co.kr,02-2082-8413,031-663-6520,12
K,117670,알파칩스,(주)알파칩스,"Alphachips, Inc.",1345110066131.0,1358158772,20021101,2010/09/17,ac,윤석원,"경기도 성남시 분당구 판교역로 225-12 2층, 3층, 4층 (삼평동 671, 제테마)",www.alpha-holdings.co.kr,02-6009-5700,031-209-1819,12
K,314140,알피바이오,(주)알피바이오,RPbio Inc.,1101116142668.0,6208600448,20160805,2022/09/29,ac,윤재훈,서울특별시 강남구 삼성로 634,rpskorea.com,02-2002-9715,02-2002-9849,12
K,291650,압타머사이언스,주식회사 압타머사이언스,Aptamer Sciences Inc,1717110093010.0,5068175181,20110401,2020/09/16,ac,한동일,"경기도 성남시 분당구 판교로228번길 15 3동 301호(삼평동, 판교세븐벤처밸리1)",www.aptsci.com,031-786-0317,031-786-0319,12
K,293780,압타바이오,압타바이오(주),Aptabio Therapeutics Inc.,1358110168906.0,1358603821,20090724,2019/06/12,ac,이수진,"경기도 용인시 기흥구 흥덕1로 13 타워동 에이504호(영덕동, 흥덕아이티밸리)",www.aptabio.com,031-365-3693,031-211-6697,12
Y,018250,애경산업,애경산업(주),"Aekyung Industrial Co., Ltd.",1101110398275.0,1138111573,19850425,2018/03/22,ac,"채동석, 김상준",서울특별시 마포구 양화로 188 -,www.aekyung.co.kr,02-768-2000,02-818-8000,12
Y,161000,애경케미칼,애경케미칼(주),"AEKYUNG CHEMICAL CO., LTD",1101114951243.0,1138663305,20120903,2012/09/17,ac,표경원,서울특별시 마포구 양화로 188 9층(동교동),www.aekyungchemical.co.kr,02-6078-3000,02-838-8434,12
K,310200,애니플러스,(주)애니플러스,ANIPLUS INC.,1101116895217.0,3188109181,20181015,2018/12/21,ac,전승택,"서울특별시 영등포구 국제금융로 10 28층(여의도동, Three IFC)",www.aniplustv.com,070-7162-3715,02-3774-8399,12
K,179530,애드바이오텍,(주)애드바이오텍,"ADBIOTECH Co.,Ltd.",1101111999444.0,2158193416,20000616,2022/01/24,ac,정홍걸,강원도 춘천시 동내면 거두단지1길 39,www.adbiotech.com,033-261-4907,033-261-4920,12
K,397810,애드포러스,주식회사 애드포러스,"ADforus Co., Ltd.",1101115457365.0,2618114578,20140704,2025/08/22,ac,이은현,서울특별시 강남구 강남대로 560 7층(삼익전자빌딩),www.adforus.co.kr,070-4247-0745,02-540-0744,12
K,900100,애머릿지,애머릿지코퍼레이션,Ameridge Corporation,,845223,19780501,2010/04/21,ac,이지훈,"341 W 31st Pl., Los Angeles, CA 90007 -",ameridgecorp.com,1-310-631-7000,02-2052-2121,12
K,052790,액토즈소프트,(주)액토즈소프트,"ACTOZ SOFT CO., LTD.",1101111335656.0,2018155470,19961029,2001/08/14,ac,구오하이빈(Guo Haibin),"서울특별시 중구 서애로 33 1층, 4층, 5층(필동3가,티엔에스빌딩)",www.actoz.com,(02)747-8260,742-8623,12
K,290740,액트로,(주)액트로,"ACTRO CO.,Ltd",1352110033862.0,1388178118,20120904,2018/08/28,ac,하동길,경기도 용인시 기흥구 흥덕1로 13 제타워동 35층 제에이3504호,www.actro.co.kr,031-689-4567,031-629-6717,12
K,238090,앤디포스,(주)앤디포스,"NDFOS CO., LTD.",1545110045488.0,3038158943,20100623,2016/10/12,ac,"권오빈, 김성진(각자 대표이사)",충청북도 음성군 대소면 한삼로 224-7,www.ndfos.com,070-7662-2121,043-881-3327,12
K,092600,앤씨앤,(주)앤씨앤,"NC& Co., Ltd.",1101111413361.0,2138631520,19970513,2007/06/26,ac,최종현,경기도 성남시 분당구 대왕판교로 660 유스페이스1 에이동 5층,nc-and.com,02-3460-4700,02-3460-4799,12
K,129890,앱코,(주)앱코,"ABKO CO., LTD.",1101112284729.0,1068601413,20010711,2020/12/02,ac,오광근,서울특별시 강서구 마곡중앙1로 20 M시그니처 7층 &nbsp,www.abko.co.kr,02-716-6114,02-749-2221,12
K,174900,앱클론,앱클론(주),AbClon Inc.,1101114379213.0,1138640428,20100625,2017/09/18,ac,이종서,서울특별시 구로구 디지털로 285 에이스트윈타워 1차 1401호,www.abclon.com,02-2109-1294,02-2109-1296,12
K,270520,앱튼,(주)앱튼,APTN Inc.,1101116383543.0,5808600757,20170420,2017/08/22,ac,김재섭,"경기도 성남시 수정구 창업로 43 4층 제비-402호(시흥동,판교글로벌비즈센터)",geolitenergy.com/,031-757-2023,,12
K,255440,야스,(주)야스,"YAS Co., Ltd",1101112494451.0,1108156305,20020411,2017/09/29,ac,강경인,경기도 파주시 탄현면 한산로 69,www.yasoled.com,031-904-8591,031-945-8595,12
K,030960,양지사,(주)양지사,Yangjisa,1101110244965.0,1198108488,19790115,1996/10/24,ac,이현,경기도 김포시 양촌읍 황금1로 131,www.yangjisa.com,02  -865 -0041,031-996-0077,6
K,102120,어보브반도체,어보브반도체(주),"ABOV Semiconductor Co.,Ltd.",1501110093926.0,3018188214,20060111,2009/06/05,ac,"최원, 김경호(각자대표이사)",충청북도 청원군 오창읍 각리1길 93-,abov.co.kr,02-2193-2200,02-508-6903,12
K,238120,얼라인드,(주)얼라인드제네틱스,"Aligned Genetics, Inc.",1341110170980.0,1388149267,20081002,2016/11/03,ac,정연철,"경기도 안양시 동안구 시민대로327번길 28 (관양동) 2층,3층",www.alignedgenetics.co.kr,031-478-4185,031-478-4184,12
K,019990,에너토크,(주)에너토크,ENERTORK LTD.,1101110530687.0,1288105641,19870516,2006/02/01,ac,이충열,경기도 여주군  능서면 능여로 344,www.enertork.com,02-555-0883,031-881-5860,12
Y,011090,에넥스,(주)에넥스,"ENEX CO.,LTD",1101110192635.0,2208131765,19760304,1995/07/08,ac,박진규,서울특별시 서초구 서초대로73길 40(서초동),www.enex.co.kr,02-2185-2000,2185-2288,12
K,435570,에르코스,(주)에르코스 농업회사법인,"ERCOHS Agricultural Corporation Co., Ltd.",1601110372344.0,3058634656,20140514,2025/02/28,ac,김슬기,대전광역시 유성구 도안동로 329,www.ercohs.com,070-7747-1701,070-4771-7126,12
K,270660,에브리봇,에브리봇(주),EVERYBOT Inc.,1311110396927.0,1298692106,20150106,2021/07/28,ac,정우철,"경기도 과천시 과천대로7나길 60 과천어반허브 A동 6층(603호,604호,606호)",www.everybot.net,031-759-8917,031-759-8916,12
K,038680,에스넷,에스넷시스템(주),S NET SYSTEMS.INC,1101111647671.0,1208186581,19990208,2000/04/27,ac,"박효대, 이남작 (각자대표)",서울특별시 강남구 선릉로 514 성원빌딩,www.snetsystems.co.kr,02  -3469-2939,025088930,12
Y,137310,에스디바이오센서,에스디바이오센서(주),SD BIOSENSOR  INC.,1358110191121.0,1358613315,20101227,2021/07/16,ac,이효근,"경기도 수원시 영통구 덕영대로1556번길 16 씨동 4층, 5층",sdbiosensor.co.kr/,031-300-0400,031-300-0499,12
K,217480,에스디생명공학,(주)에스디생명공학,"SD BIOTECHNOLOGIES CO., LTD.",1101113971466.0,2118818506,20080919,2017/03/02,ac,김철,서울특별시 강서구 마곡중앙8로1길 66 -,sdbiotech.co.kr,02-583-1846,025871846,12
K,121890,에스디시스템,(주)에스디시스템,"SD system  Co., Ltd",1311110060530.0,1298142052,20010428,2010/07/16,ac,박봉용,"경기도 성남시 중원구 갈마치로244번길 31 613호(상대원동, 현대아이밸리)",www.sdsystem.co.kr,070-8299-5926,031-703-9436,12
K,099220,SDN,에스디엔(주),SDN Company Ltd.,1101111020299.0,2078141182,19940318,2009/05/19,ac,"백형근,정성원",경기도 성남시 수정구 대왕판교로 1281 -,www.sdn-i.com,02-446-6691,02-446-6626,12
K,304360,에스바이오메딕스,주식회사 에스바이오메딕스,"S.Biomedics Co., Ltd.",1101112838477.0,2118756314,20030811,2023/05/04,ac,강세일,"서울특별시 성동구 성수이로26길 28 (성수동2가, 우일벤처타운) 4층",www.sbiomedics.com/,02-2205-0023,02-2205-0036,12
K,289080,SV인베스트먼트,에스브이인베스트먼트 주식회사,SV INVESTMENT CORPORATION,1101113433440.0,1078677065,20060405,2018/07/06,ac,"박성호, 홍원호","서울특별시 영등포구 국제금융로 10 46층 (여의도동, 쓰리아이에프씨)",www.svinvest.com,02-3775-1020,02-3775-1021,3
K,389500,에스비비테크,(주)에스비비테크,"SBB TECH Co., Ltd.",1101112113142.0,2158600192,20001118,2022/10/17,ac,"류재완, 송진웅(각자 대표이사)",경기도 김포시 월곶면 김포대로2918번길 22,www.sbb.co.kr/,031-988-4085,031-988-4083,12
Y,003080,SB성보,에스비성보(주),"SBSUNGBO Co., Ltd.",1147110000402.0,1288100011,19610106,1976/12/23,ac,윤정선,경기도 안산시 단원구 산단로19번길 168 (목내동) 성보화학주식회사,www.sbcc.kr,02-3789-3800,070-4275-0301,12
K,019550,SBI인베스트먼트,에스비아이인베스트먼트(주),"SBI Investment KOREA Co., Ltd.",1101110511273.0,1208164573,19861124,1989/09/06,ac,대표이사 안재광,서울특별시 강남구 테헤란로 509엔씨타워1 14층,www.sbik.co.kr,02-2139-9200,02-2139-9260,12
Y,034120,SBS,(주)SBS,SEOUL BROADCASTING SYSTEM,1101110731483.0,1168139357,19901114,2003/06/25,ac,방문신,서울특별시 양천구  목동서로 161,www.sbs.co.kr,02-2061-0006,02-2113-4749,12
K,042110,에스씨디,(주)에스씨디,"SCD CO.,LTD.",1345110005858.0,1358102166,19870415,2000/07/13,ac,오길호,경기도 용인시 처인구  남사면 형제로17번길 21,www.sscd.co.kr,031 -329 -5555,031 -333 -3374,12
K,246960,SCL사이언스,(주)에스씨엘사이언스,SCL Science Inc.,1101114327915.0,1078734817,20100419,2019/02/01,ac,"이경률, 백세연 (각자대표)",서울특별시 영등포구 선유로13길 25 에이스하이테크시티 2차 1209호,www.innotherapy.com,02-6959-1338,02-6974-1734,12
K,298060,에스씨엠생명과학,에스씨엠생명과학(주),"SCM Lifescience Co., Ltd.",1201110715352.0,1218634816,20140702,2020/06/17,ac,김유정,"인천광역시 연수구 갯벌로145번길 7-7 (송도동, 에스씨엠생명과학(주))",www.scmlifescience.com,032-881-3600,032-881-3603,12
K,065420,에스아이리소스,(주)에스아이리소스,"SI RESOURCES CO.,LTD.",1701110031873.0,5038108816,19870821,2002/08/22,ac,Ten Sun Ok(전순옥),서울특별시 마포구 마포대로 45 4층(일진빌딩),www.siresource.co.kr,02-780-2388,02-780-5626,12
K,103230,에스앤더블류,(주)에스앤더블류,S&W Corporation,1801110095637.0,6038111659,19900208,2009/08/05,ac,정우진,부산광역시 사하구  다대로170번길 29,www.snwcorp.com,051-205-7411,051-205-7417,12
K,260970,에스앤디,(주)에스앤디,"S&D Co., Ltd",1615110028766.0,3128132312,19981215,2021/09/29,ac,여경목,충청북도 청주시 흥덕구 오송읍 오송생명4로 163,www.isnd.co.kr,043-710-8000,041-866-0518,12
K,101490,에스앤에스텍,(주)에스앤에스텍,S&S TECH CORPORATION,1311110057925.0,1298140113,20010222,2009/04/14,ac,정수홍,대구광역시 달서구  호산동로 42,www.snstech.co.kr,053-589-1600,053-589-1639,12
K,095910,에스에너지,(주)에스에너지,"S-EnergyCO.,LTD.",1101112149890.0,2068154253,20010112,2007/10/16,ac,홍성민,"경기도 성남시 분당구 판교역로241번길 20 (삼평동, 미래에셋타워 3층)",www.s-energy.co.kr,070-4339-7100,02-801-8788,12
K,275630,에스에스알,(주)에스에스알,SSR Inc.,1101114422103.0,1138642090,20100827,2018/08/06,ac,고필주,"서울특별시 구로구 디지털로26길 111, 1606,1607,1608호 (구로동, 제이앤케이디지털타워)",www.ssrinc.co.kr,02-6240-6000,02-6959-0130,12
K,419530,SAMG엔터,(주)에스에이엠지엔터테인먼트,"SAMG ENTERTAINMENT CO.,LTD",1101112034562.0,2148664290,20000726,2022/12/06,ac,김수훈,서울특별시 강남구 테헤란로 325 8층,www.samg.net,02-535-6773,025234573,12
K,031330,에스에이엠티,(주)에스에이엠티,"SAMT CO.,LTD.",1101110707674.0,1208105647,19900627,2000/05/23,ac,박두진,서울특별시 강남구  영동대로 315 대경빌딩,www.isamt.com,02-3458-9000,0234589100,12
