corp_code,corp_name,corp_name_eng,krx_code,stock_code,stock_name,corp_cls,corp_cls_l,jurir_no,bizr_no,ceo_nm,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,lst_dt,acc_mt,sec_cls,market_div,stock_type,par_val,iss_shr,modify_date
00137207,(주)유니켐,"UNICHEM CO.,LTD",KR7011330008,011330,유니켐,Y,KOSPI,1301110011807,1348103920,김진환,경기도 안산시 단원구 해봉로 38,www.uni-chem.net,,031-491-3751,031-491-8481,15110,19760427,1989/12/14,12,주권,,보통주,500,93078998,20250422
00414601,유니퀘스트(주),UNIQUEST COPORATION,KR7077500007,077500,유니퀘스트,Y,KOSPI,1101111216757,1208156132,앤드류김,"경기도 성남시 분당구  황새울로 314 (서현동,유니퀘스트빌딩)",www.uniquest.co.kr,,031-708-9988,031-708-6598,4659,19951125,2004/08/05,12,주권,,보통주,500,21600102,20221212
00147152,(주)유니크,UNICK CORPORATION,KR7011320009,011320,유니크,K,KOSDAQ,1801110024496,6038103047,안정구,경상남도 김해시  진영읍 서부로179번길 90 (주)유니크,www.unick.co.kr,,055-345-2000,055-345-2011,303,19760421,1993/12/29,12,주권,우량기업부,보통주,500,19320695,20250903
00540447,(주)유니테스트,UniTestInc.,KR7086390002,086390,유니테스트,K,KOSDAQ,1311110047356,1298133266,"김종현, 안수홍",경기도 용인시 기흥구  기곡로 27 (주)유니테스트,www.uni-test.com,,031-205-6111,031-203-5886,29271,20000321,2006/12/05,12,주권,중견기업부,보통주,500,21134126,20250331
00531865,(주)유니테크노,"UNITEKNO Co., Ltd",KR7241690007,241690,유니테크노,K,KOSDAQ,1801110327981,6038142360,"이좌영, 이시은, 이민규(공동대표)",부산광역시 사하구 신산로 140 (신평동) 유니테크노,www.unitekno.co.kr,,051-203-5460,051-208-4378,30331,20000623,2016/09/20,12,주권,우량기업부,보통주,500,24470706,20230503
00879020,(주)유니트론텍,"Unitrontech Co., Ltd.",KR7142210004,142210,유니트론텍,K,KOSDAQ,1101111284449,2298100105,남궁선,"서울특별시 강남구 영동대로 638 9층(삼성동, 삼보빌딩)",www.unitrontech.com,unitrontech.irpage.co.kr,02-573-6800,02-566-3142,46522,19960619,2016/02/02,12,주권,우량기업부,보통주,500,21010071,20230220
01498576,(주)유디엠텍,"UDMTEK Co.,Ltd.",KR7389680000,389680,유디엠텍,K,KOSDAQ,1358110140053,1358192256,왕지남,경기도 수원시 영통구 창룡대로256번길 91 에이스광교타워2 1405~1408호 &nbsp,www.udmtek.com,,1661-1888,031)601-6166,58222,20070528,2024/11/20,12,주권,기술성장기업부,보통주,100,41592465,20241120
00407294,(주)유라클,URACLE. Co. Ltd,KR7088340005,088340,유라클,K,KOSDAQ,1101112155673,2208604415,조준희,서울특별시 서초구 방배로 231 -,www.uracle.co.kr/,,02-3479-4400,02-3479-4405,58221,20010119,2024/08/16,12,주권,벤처기업부,보통주,500,4358068,20250407
00201742,(주)유라테크,"YURA TECH. CO., LTD.",KR7048430003,048430,유라테크,K,KOSDAQ,1101110529820,3078102043,엄대열,세종특별자치시   전동면 아래깊은내길 25 주식회사 유라테크,www.yuratech.co.kr,,070-7878-3500,031-780-6841,281,19870507,2001/01/11,12,주권,우량기업부,보통주,500,11520000,20221107
00927558,(주)유바이오로직스,"EuBiologics Co., Ltd.",KR7206650004,206650,유바이오로직스,K,KOSDAQ,1101114294122,2118840314,"백영옥,허태영(공동대표이사)","서울특별시 강남구 도산대로 509 13층,15층",www.eubiologics.com,,02-572-6675,0507-891-2537,212,20100310,2017/01/24,12,주권,기술성장기업부,보통주,500,36624236,20250401
00592653,유비벨록스(주),UbiVelox Inc.,KR7089850002,089850,유비벨록스,K,KOSDAQ,1101112062167,1198141677,이흥복,"서울특별시 구로구 디지털로26길 43 대륭포스트타워8차 엘동 15, 16, 17층(구로동)",www.veloxsoft.com,,02-2082-2431,02-2082-2436,58221,20000901,2010/06/18,12,주권,우량기업부,보통주,500,14730199,20240418
00531078,(주)유비온,UBION CO.LTD.,KR7084440007,084440,유비온,K,KOSDAQ,1101111848675,1198134860,임재환,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차 601,www.ubion.co.kr,http://www.ubion.co.kr/,02-3782-8771,02-6020-8591,582,20000111,2022/11/18,09,주권,기술성장기업부,보통주,100,19712800,20221128
00220057,(주)유비케어,"UBCARE CO., LTD.",KR7032620007,032620,유비케어,K,KOSDAQ,1101111105364,2018155688,김진태 대표이사,서울특별시 영등포구 여의대로 108 파크원 타워 2,www.ubcare.co.kr,www.ubcare.co.kr,02-2105-5000,02-2105-5090,58221,19941202,1997/05/02,12,주권,중견기업부,보통주,500,52197139,20250326
01203376,(주)유비쿼스,Ubiquoss Inc.,KR7264450008,264450,유비쿼스,K,KOSDAQ,1311110475341,6558800491,"이상근, 이정길(공동대표)",경기도 성남시 분당구 판교로255번길 68,www.ubiquoss.com,,070-4865-0500,031-8017-1183,26410,20170302,2017/03/31,12,주권,우량기업부,보통주,500,14918383,20231004
00411385,(주)유비쿼스홀딩스,Ubiquoss Holdings Inc.,KR7078070000,078070,유비쿼스홀딩스,K,KOSDAQ,1101112023185,1068191981,이상근,경기도 성남시 분당구 판교로 25568 (삼평동 616) 유비쿼스,www.ubiquoss.com,,070-4865-0500,031-8017-1183,64992,20000711,2009/01/23,12,주권,중견기업부,보통주,500,17604772,20221208
00174004,유성기업(주),"YOOSUNG ENTERPRISE CO.,LTD",KR7002920007,002920,유성기업,Y,KOSPI,1243110000755,1308104489,류현석(대표이사),충청남도 아산시 둔포면 아산밸리동로 22,www.ypr.co.kr,,02-564-2351,02-564-2341,303,19600318,1988/10/10,12,주권,,보통주,500,25947500,20230215
00173999,(주)유성티엔에스,"YOOSUNG T&S CO.,LTD",KR7024800005,024800,유성티엔에스,K,KOSDAQ,1101110217607,2208119698,김원철,"서울특별시 서초구  남부순환로 2583 9층(서초동, 서희타워)",www.yoosungtns.co.kr,,02  -3416-6644,02-3416-6641,492,19770810,1999/12/10,12,주권,우량기업부,보통주,500,37051812,20240207
00163691,(주)유수홀딩스,"EUSU HOLDINGS CO., LTD.",KR7000700005,000700,유수홀딩스,Y,KOSPI,1101110003262,1168135822,송영규,"서울특별시 영등포구 여의나루로 60 9층 (여의도동, 포스트타워)",www.eusu-holdings.com,,02-6716-3000,3770-6742,715,19500101,1956/03/03,12,주권,,보통주,2500,26041812,20211213
00144650,(주)유신,Yooshin Engineering Corporation,KR7054930003,054930,유신,K,KOSDAQ,1101110061666,2208118141,"박석성, 전경수, 장학성","서울특별시 동작구 보라매로5가길 24 4층(신대방, 보라매나산스위트)",www.yooshin.co.kr,,(02)6202-0114,02-6202-0909,72111,19660117,2002/01/15,12,주권,우량기업부,보통주,5000,3000000,20241202
00400121,(주)유아이디,"U.I.DISPLAY CO.,LTD.",KR7069330009,069330,유아이디,K,KOSDAQ,1647110001608,3078102854,박종수 (대표이사),충청북도 청주시 흥덕구 대신로146번길 174 (송정동),www.uidkorea.co.kr,,043-211-9064,043-211-9067,26211,19900518,2003/08/18,12,주권,벤처기업부,보통주,500,14191091,20250225
00256380,유아이엘(주),"UIL Co.,Ltd",KR7049520000,049520,유아이엘,K,KOSDAQ,1101110320955,1118118357,김시균,경기도 파주시 광탄면 보광로 869-26,www.e-uil.com,,031-948-1234,031-948-7046,2629,19820617,2001/08/02,12,주권,우량기업부,보통주,500,32247404,20221208
01701753,유안타제13호기업인수목적 주식회사,"Yuanta 13 SPECIAL ACQUISITION COMPANY Co., Ltd.",KR7449020007,449020,유안타제13호스팩,K,KOSDAQ,1101118468989,4538602754,이현범,"서울특별시 영등포구 국제금융로 39 여의도동, 앵커원",,,02-3770-2000,,66199,20221104,2023/02/28,12,주권,관리종목(소속부없음),보통주,100,9730000,20240412
00117601,유안타증권(주),"Yuanta Securities Korea Co., Ltd.",KR7003470002,003470,유안타증권,Y,KOSPI,1101110042492,1168134293,뤄즈펑,서울특별시 영등포구 국제금융로 39 여의도동 앵커원,www.yuantakorea.com,,02-3770-2000,02-3770-2411,66121,19620604,1988/01/21,12,주권,,보통주,5000,199596576,20240401
01196313,(주)유에스티,"UST CO., LTD.",KR7263770000,263770,유에스티,K,KOSDAQ,1101116298148,2748800730,김종식,경상북도 포항시 남구 철강로 290 (주)유에스티,www.u-st.co.kr,,02-6121-6778,02-6121-6779,241,20170123,2017/04/06,12,주권,우량기업부,보통주,100,23700172,20221212
00416654,유엔젤(주),UANGEL CORPORATION,KR7072130008,072130,유엔젤,Y,KOSPI,1311110041192,1298129383,유지원,경기도 성남시 분당구 황새울로240번길 3,www.uangel.com,,031-710-6200,031-710-6301,631,19990714,2003/07/01,12,주권,,보통주,500,12895454,20230130
00144818,(주)유유제약,"Yuyu Pharma, Inc.",KR7000220004,000220,유유제약,Y,KOSPI,1341110002307,1238101790,"유원상, 박노용(각자대표)",충청북도 제천시  바이오밸리1로 94,www.yuyu.co.kr,,043-652-7981,02-2253-6200,212,19410228,1975/11/18,12,주권,,보통주,1000,17032351,20240701
01152586,(주)유일로보틱스,"Yuilrobotics.  co., Ltd",KR7388720005,388720,유일로보틱스,K,KOSDAQ,1201110592130,1218613562,김동헌,인천광역시 서구 첨단기술로 87 (주)유일로보틱스 청라국제도시 사옥,www.yuilrobotics.com,,032-863-9810,032-863-9811,292,20111216,2022/03/18,12,주권,벤처기업부,보통주,500,11483026,20250708
01368637,유일에너테크(주),"YOUIL ENERGY TECH  CO.,LTD.",KR7340930007,340930,유일에너테크,K,KOSDAQ,1358110211565,1248730932,정연길,경기도 안성시 원곡면 지문로 203-160 유일에너테크(주),www.youilet.com,,031-611-7227,0316110027,29299,20120405,2021/02/25,12,주권,벤처기업부,보통주,500,34204450,20230728
00184667,유진기업(주),EUGENE Corporation,KR7023410004,023410,유진기업,K,KOSDAQ,1101110376148,1308122624,최재호,경기도 부천시 오정구  석천로 457,www.eugenes.co.kr,,02-3704-3300,02-3704-5729,23322,19840613,1994/10/07,12,주권,우량기업부,보통주,500,77310863,20250327
00234227,(주) 유진로봇,"Yujin Robot Co., Ltd.",KR7056080005,056080,유진로봇,K,KOSDAQ,1101110991467,2118642832,박성주,인천광역시 연수구 하모니로187번길 33 송도동,www.yujinrobot.com,,032-550-2304,02-2026-1440,292,19931207,2001/11/13,12,주권,중견기업부,보통주,500,37512152,20221207
00531014,(주)유진테크,"EugeneTechnologyCo.,Ltd.",KR7084370006,084370,유진테크,K,KOSDAQ,1351110051329,1238153245,"엄평용, 신승우 (각자 대표이사)",경기도 용인시 처인구  양지면 추계로 42 유진테크,www.eugenetech.co.kr,,(031)323-5700,031-333-1681,29271,20000105,2006/01/17,12,주권,우량기업부,보통주,500,22916042,20250901
01085026,(주)유진테크놀로지,"YUJIN TECHNOLOGY CO.,LTD.",KR7240600007,240600,유진테크놀로지,K,KOSDAQ,1501110137013,3178118936,"여현국, 이미연",충청북도 청주시 흥덕구 2순환로742번길 42,www.yujintechnology.com/,,0432371113,043-237-3339,259,20100519,2023/11/02,12,주권,중견기업부,보통주,500,6928151,20250409
00131054,유진투자증권(주),"EUGENE INVESTMENT & SECURITIES CO., LTD",KR7001200005,001200,유진증권,Y,KOSPI,1101110007826,1168134177,"유창수, 고경모(각자 대표)",서울특별시 영등포구 국제금융로 24 (여의도동),www.eugenefn.com,,02-368-6114,368-6703,66121,19540512,1987/08/24,12,주권,,보통주,5000,96866418,20230110
01026616,(주)유투바이오,"U2BIO CO., LTD.",KR7221800006,221800,유투바이오,K,KOSDAQ,1101114022325,1138626732,김진태,서울특별시 송파구 오금로 489 4층,www.u2bio.com,,02-1577-1338,02-941-0482,72911,20090102,2023/11/02,12,주권,기술성장기업부,보통주,500,11287196,20231102
00961774,(주)유티아이,UTI INC.,KR7179900006,179900,유티아이,K,KOSDAQ,1341110189717,1238621786,박덕영,충청남도 예산군 응봉면 응봉로 50-16,www.utikorea.com,,041-333-4352,041-333-4353,2629,20100416,2017/09/27,12,주권,벤처기업부,보통주,500,19464970,20230223
01110678,(주)유틸렉스,"Eutilex Co.,Ltd.",KR7263050007,263050,유틸렉스,K,KOSDAQ,2850110287959,8638600031,"권병세, 유연호 (공동대표이사)","서울특별시 금천구 가산디지털1로 58 408호 (가산동, 에이스한솔타워)",www.eutilex.com,,02-3402-7314,02-3402-7399,211,20150227,2018/12/24,12,주권,기술성장기업부,보통주,500,36834856,20240701
00145109,(주)유한양행,YUHAN CORPORATION,KR7000100008,000100,유한양행,Y,KOSPI,1101110014409,1188100601,대표이사 조욱제,서울특별시 동작구  노량진로 74,www.yuhan.co.kr,,02-828-0181,02-828-0117,212,19260620,1962/11/01,12,주권,,보통주,1000,79968437,20230208
00145190,유화증권(주),"YUHWA SECURITIES CO.,LTD",KR7003460003,003460,유화증권,Y,KOSPI,1101110042484,1168100100,서태영,서울특별시 영등포구  국제금융로2길 36 유화증권빌딩,www.yhs.co.kr,,02-3770-0100,02)3770-0236,66121,19620602,1987/08/24,12,주권,,보통주,1000,56702415,20250327
00843900,(주)육일씨엔에쓰,"RYUK-IL C&S., Ltd.",KR7191410000,191410,육일씨엔에쓰,K,KOSDAQ,1101113637810,1098607323,"구자옥,김동훈(각자대표)",서울특별시 영등포구 경인로 775 에이스하이테크시티 2동 2001호,www.61cns.co.kr,,02-2659-1116,031-615-6150,262,20070314,2015/12/24,12,주권,중견기업부,보통주,500,11204255,20250911
00925374,주식회사 윤성에프앤씨,"YUNSUNG F&C Co.,Ltd",KR7372170001,372170,윤성에프앤씨,K,KOSDAQ,1355110102249,1348150350,박치영,경기도 안성시  공도읍 문터길 72-23,www.ysfc.co.kr,,031-350-4500,031-352-7925,292,19991213,2022/11/14,12,주권,기술성장기업부,보통주,100,7979048,20241122
00495633,(주)율촌,"YulChon co., Ltd",KR7146060009,146060,율촌,K,KOSDAQ,1243110014912,1348120370,"이흥해, 이인호",경기도 시흥시 공단2대로 192,www.ycpipe.com,,031-499-4481,031-499-3461,24131,19860423,2023/09/08,12,주권,중견기업부,보통주,100,24015595,20230908
00145260,율촌화학(주),"YOULCHON CHEMICAL CO.,LTD",KR7008730004,008730,율촌화학,Y,KOSPI,1101110145147,1188101288,"송녹정,신동윤",서울특별시 동작구 여의대방로 112 도연관 15층,www.youlchon.com,,02-822-0022,02-821-0956,22231,19730501,1988/08/30,12,주권,,보통주,500,24800000,20220221
00583026,(주)율호,"Yulho Co., LTD.",KR7072770001,072770,율호,K,KOSDAQ,1101111518418,1138146922,"이정남, 이상천(각자대표이사)",서울특별시 서초구 서초대로 6 13층,www.neodian.co.kr,,02-2082-2800,02-2802-2805,620,19980303,2007/07/25,12,주권,중견기업부,보통주,500,74112533,20250912
00145446,이건산업(주),EAGON INDUSTRIAL LTD,KR7008250003,008250,이건산업,Y,KOSPI,1201110001959,1318106200,백오현,인천광역시 남구 염전로 91,www.eagon.com,,032-760-0800,0327600955,16211,19721207,1988/10/21,12,주권,,보통주,5000,10952635,20240426
00184889,(주)이건홀딩스,"EAGON HOLDINGS CO., LTD.",KR7039020003,039020,이건홀딩스,K,KOSDAQ,1301110028935,1348101053,"박승준, 이길수 각자대표이사",인천 남구 도화동 967-3,www.eagon.com,,032-760-0042,032-232-0465,161,19880414,2000/05/04,12,주권,중견기업부,보통주,1000,22584709,20241017
00145464,이구산업(주),"LEEKU INDUSTRIAL CO.,LTD",KR7025820002,025820,이구산업,Y,KOSPI,1301110009498,1348102580,"안월환, 김영길(각자 대표이사)",경기도 평택시 포승읍 포승공단로 42 이구산업(주),www.leeku.net,,031-494-2929,031-494-0629,24221,19710116,1995/08/18,12,주권,,보통주,500,33442000,20230221
00364847,(주)이글루코퍼레이션,IGLOO Corporation,KR7067920009,067920,이글루,K,KOSDAQ,1101111800659,1078172385,이득춘,서울특별시 송파구 정의로8길 7 한스빌딩,igloo.co.kr,,02 3452 8814,3452-8815,639,19991102,2010/08/04,12,주권,우량기업부,보통주,500,10996119,20221129
00145473,(주)이글벳,"Eagle Veterinary Technology Co.,Ltd",KR7044960003,044960,이글벳,K,KOSDAQ,1101110361008,2188115398,"강승조, 강태성(각자 대표이사)",충청남도 예산군 신암면 추사로 235-34,www.eaglevet.com,,041 -331 -4100,041 -331 -4103,467,19831206,2000/11/16,12,주권,중견기업부,보통주,500,12641883,20221130
01264872,이노뎁(주),INNODEP INC.,KR7303530000,303530,이노뎁,K,KOSDAQ,1101113820738,1138618789,이성진,"서울특별시 금천구 디지털로9길 47 한신IT타워 2차 9층, 11층",innodep.co.kr,,02-2109-6866,02-6336-3368,582,20080110,2021/06/18,12,주권,벤처기업부,보통주,500,7339299,20240223
01341630,(주)이노룰스,"INNORULES CO.,LTD",KR7296640006,296640,이노룰스,K,KOSDAQ,1101113598616,2158693537,"심현섭, 장인수(공동대표이사)",서울특별시 송파구 법원로6길 7 유탑테크밸리 12층,innorules.com,https://innorules.irpage.co.kr/,02-416-2501,02-416-2503,58222,20070111,2022/10/07,12,주권,벤처기업부,보통주,500,5178252,20250515
01258710,(주)이노메트리,"INNOMETRY Co., Ltd.",KR7302430004,302430,이노메트리,K,KOSDAQ,1345110127040,1428114049,이갑수,경기도 화성시 정남면 정남산단1길 40 -,www.innometry.com,,031-275-5174,031-421-2864,29299,20080603,2018/12/12,12,주권,벤처기업부,보통주,500,9833208,20230220
00565154,(주)이노션,INNOCEAN WORLDWIDE INC.,KR7214320004,214320,이노션,Y,KOSPI,1101113229097,2208709310,이용우,서울특별시 강남구 강남대로 308,www.innocean.com,,02-2016-2300,02-2016-2151,71310,20050517,2015/07/17,12,주권,,보통주,500,40000000,20230102
01700587,(주)이노스페이스,"INNOSPACE Co., Ltd.",KR7462350000,462350,이노스페이스,K,KOSDAQ,1647110071148,6528700893,김수종,세종특별자치시  가름로 232 세종비지니스센터,www.innospc.com/,,044-998-0864,044-998-2187,31311,20170919,2024/07/02,12,주권,기술성장기업부,보통주,1000,9416694,20240702
00965318,(주)이노시뮬레이션,"INNOSIMULATION CO., LTD.",KR7274400001,274400,이노시뮬레이션,K,KOSDAQ,1101111977937,1108146170,조준희,서울특별시 강서구 마곡중앙8로7길 5 &nbsp,www.innosim.com,,02-304-9500,023043004,58221,20000524,2023/07/06,12,주권,기술성장기업부,보통주,500,9086493,20230706
00462121,(주)이노와이어리스,"InnoWirelessCo.,Ltd.",KR7073490005,073490,이노와이어리스,K,KOSDAQ,1101112078073,1208612537,곽영수,경기도 성남시 분당구 서현로 190-,www.innowireless.co.kr,,031-788-4600,031-705-0712,2642,20000927,2005/02/04,12,주권,우량기업부,보통주,500,7603846,20221130
01065679,(주)이노인스트루먼트,INNO INSTRUMENT INC.,KR7215790007,215790,이노인스트루먼트,K,KOSDAQ,1101115658640,4478700025,한혁,인천광역시 연수구 송도미래로 30 송도스마트밸리 E-2206,,,02-750-5644,,264,20150306,2015/05/08,12,주권,벤처기업부,보통주,500,40283149,20230727
