ticker,company_name,EMSEC1,EMSEC1_비중(%),EMSEC2,EMSEC2_비중(%),EMSEC3,EMSEC3_비중(%),EMSEC4,EMSEC4_비중(%),EMTEC
185490,아이진,Pharmaceuticals,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
185750,종근당,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
186230,그린플러스,Non-ferrous Metals,38.62,"Agriculture, Livestock & Fisheries",32.62,Specialized Construction,28.77,,,"['Construction, Plant and Heavy Industry Technologies', 'Mobility and Smart Transportation Technologies']"
187220,디티앤씨,Professional Services,57.16,Biotechnology,42.84,,,,,"['Cybersecurity and Authentication Technologies', 'Genomics & Diagnostics', 'Finance and Risk Analytics Technologies']"
187270,신화콘텍,Electronic Components,100,,,,,,,"['Telecommunications and IoT Technologies', 'Mobility and Smart Transportation Technologies', 'Process Automation', 'Semiconductor Materials']"
187420,HLB제넥스,Biotechnology,61.13,Specialty Chemicals,38.87,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
187660,현대ADM,Healthcare Services,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Predictive AI', 'Real-time Analytics']"
187790,나노,Waste & Remediation,100,,,,,,,['Carbon Capture and Utilization']
187870,디바이스이엔지,Special-purpose Machinery,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials']"
188260,세니젠,Medical Equipment,100,,,,,,,['Genomics & Diagnostics']
189300,인텔리안테크,Telecom Equipment,100,,,,,,,['Telecommunications and IoT Technologies']
189330,씨이랩,Electronic Equipment & Devices,71.3,IT Services,28.7,,,,,"['Predictive AI', 'Generative AI', 'Real-time Analytics', 'AI Accelerators', 'Cloud Infrastructure', 'SaaS Platforms', 'Edge Computing', 'Process Automation', 'Predictive Maintenance', 'Industrial IoT']"
189690,포시에스,General Software,100,,,,,,,"['Cloud Infrastructure', 'SaaS Platforms', 'Blockchain and Distributed Ledger Technologies']"
189860,서전기전,Heavy Electrical Equipment,100,,,,,,,
189980,흥국에프엔비,Beverages & Alcohol,100,,,,,,,
190510,나무가,Electronic Components,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Mobility and Smart Transportation Technologies', 'AI Accelerators']"
190650,코리아에셋투자증권,Securities,100,,,,,,,
191410,육일씨엔에쓰,Specialty Chemicals,45.39,Education Services,33.07,Electronic Components,21.54,,,"['Advanced Optical & Electronic Materials', 'Education and Content Technologies', 'Generative AI']"
191420,테고사이언스,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
192080,더블유게임즈,Game Software,100,,,,,,,
192250,케이사인,IT Services,100,,,,,,,"['Cybersecurity and Authentication Technologies', 'Blockchain and Distributed Ledger Technologies', 'AI Accelerators']"
192390,윈하이텍,Building Materials,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
192400,쿠쿠홀딩스,Home Appliances,100,,,,,,,
192410,오늘이엔엠,Telecom Equipment,100,,,,,,,"['Telecommunications and IoT Technologies', 'Mobility and Smart Transportation Technologies']"
192440,슈피겐코리아,Apparel & Accessories,80.82,Specialty Retail,19.18,,,,,
192650,드림텍,Electronic Components,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics', 'AI Accelerators', 'Real-time Analytics', 'Cybersecurity and Authentication Technologies', 'Retail, Marketing and Customer Technologies', 'Education and Content Technologies', 'Finance and Risk Analytics Technologies', 'Process Automation', 'Predictive Maintenance', 'Industrial IoT', 'Mobility and Smart Transportation Technologies', 'Construction, Plant and Heavy Industry Technologies', 'Semiconductor Materials', 'Battery & Energy Materials', 'Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films', 'Solar & Wind Power', 'Hydrogen Energy', 'Energy Storage Systems', 'Carbon Capture and Utilization', 'Cloud Infrastructure', 'SaaS Platforms', 'Edge Computing', 'Telecommunications and IoT Technologies', 'Quantum and High-performance Computing', 'Blockchain and Distributed Ledger Technologies']"
192820,코스맥스,Cosmetics,100,,,,,,,
193250,링크드,Electronic Components,100,,,,,,,"['Process Automation', 'Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies', 'Education and Content Technologies']"
194370,제이에스코퍼레이션,Apparel & Accessories,100,,,,,,,
194480,데브시스터즈,Game Software,100,,,,,,,
194700,노바렉스,Health Supplements,100,,,,,,,
195500,마니커에프앤지,Primary Processed Foods,100,,,,,,,
195870,해성디에스,Semiconductor Materials & Equipment,100,,,,,,,['Semiconductor Materials']
195940,HK이노엔,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
195990,에이비프로바이오,Machine Tools,100,,,,,,,"['Process Automation', 'Biopharmaceuticals', 'Semiconductor Materials', 'Battery & Energy Materials']"
196170,알테오젠,Biotechnology,100,,,,,,,['Biopharmaceuticals']
196300,애니젠,Biotechnology,100,,,,,,,['Biopharmaceuticals']
196450,코아시아씨엠,Electronic Components,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Process Automation']"
196490,디에이테크놀로지,Secondary Batteries,100,,,,,,,"['Process Automation', 'Battery & Energy Materials']"
196700,웹스,Auto Parts,79.27,Lumber,20.73,,,,,"['High-performance Polymers & Functional Films', 'Battery & Energy Materials']"
197140,디지캡,General Software,61.69,IT Services,20.14,Broadcasting,18.17,,,"['Generative AI', 'Cybersecurity and Authentication Technologies', 'Digital Therapeutics', 'Education and Content Technologies', 'Telecommunications and IoT Technologies']"
198080,엔피디,Electronic Components,64.89,Auto Parts,35.11,,,,,"['Process Automation', 'Telecommunications and IoT Technologies']"
198440,강동씨앤엘,Building Materials,51.78,Leisure Facilities,48.22,,,,,
198940,한주라이트메탈,Auto Parts,100,,,,,,,['Advanced Materials and Chemistry']
199430,케이엔알시스템,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Industrial IoT']"
199480,뱅크웨어글로벌,Fintech,100,,,,,,,"['Finance and Risk Analytics Technologies', 'Cloud Infrastructure', 'SaaS Platforms']"
199550,레이저옵텍,Medical Equipment,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Biopharmaceuticals']"
199730,바이오인프라,Healthcare Services,100,,,,,,,['Genomics & Diagnostics']
199800,툴젠,Biotechnology,100,,,,,,,['Genomics & Diagnostics']
199820,제일일렉트릭,Electrical Components & Equipment,58.02,Electronic Components,41.98,,,,,"['Telecommunications and IoT Technologies', 'Process Automation', 'Mobility and Smart Transportation Technologies']"
200130,콜마비앤에이치,Health Supplements,57.6,Cosmetics,42.4,,,,,
200230,텔콘RF제약,Biotechnology,70.09,Telecom Equipment,29.91,,,,,"['Telecommunications and IoT Technologies', 'Biopharmaceuticals']"
200350,아티스트스튜디오,Entertainment,100,,,,,,,['Education and Content Technologies']
200470,에이팩트,Semiconductor Materials & Equipment,100,,,,,,,['Semiconductor Materials']
200670,휴메딕스,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics']"
200710,에이디테크놀로지,Semiconductor Materials & Equipment,77.3,Semiconductor Manufacturing,22.7,,,,,"['Semiconductor Materials', 'Quantum and High-performance Computing']"
200780,비씨월드제약,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
200880,서연이화,Auto Parts,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
201490,미투온,Game Software,100,,,,,,,"['Blockchain and Distributed Ledger Technologies', 'Education and Content Technologies']"
203400,에이비온,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
203450,유니온커뮤니티,Security Services,100,,,,,,,['Cybersecurity and Authentication Technologies']
203650,드림시큐리티,Consumer Goods Rental Services,100,,,,,,,['Cybersecurity and Authentication Technologies']
203690,아크솔루션스,Nondurable Household Products,100,,,,,,,
204020,그리티,Apparel & Accessories,100,,,,,,,
204210,스타에스엠리츠,Hotels & Restaurants,55.3,REITs,44.7,,,,,
204270,제이앤티씨,Electronic Components,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials', 'Mobility and Smart Transportation Technologies']"
204320,HL만도,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Process Automation', 'Predictive Maintenance', 'Industrial IoT']"
204610,티쓰리,Game Software,83.3,Specialty Retail,16.7,,,,,"['Retail, Marketing and Customer Technologies', 'Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies']"
204620,글로벌텍스프리,Internet Services,100,,,,,,,"['Retail, Marketing and Customer Technologies', 'Education and Content Technologies']"
204630,스튜디오산타클로스,Entertainment,100,,,,,,,
204840,지엘팜텍,Pharmaceuticals,100,,,,,,,
205100,엑셈,IT Services,100,,,,,,,"['Real-time Analytics', 'AI Accelerators', 'Cloud Infrastructure', 'SaaS Platforms', 'Cybersecurity and Authentication Technologies']"
205470,휴마시스,Entertainment,50.96,Medical Equipment,49.04,,,,,"['Genomics & Diagnostics', 'Battery & Energy Materials']"
205500,넥써쓰,Game Software,100,,,,,,,['Blockchain and Distributed Ledger Technologies']
206400,베노티앤알,Specialized Construction,100,,,,,,,"['Process Automation', 'Mobility and Smart Transportation Technologies']"
206560,덱스터,Entertainment,100,,,,,,,"['Generative AI', 'Virtual Reality (VR) and Augmented Reality (AR)', 'Digital Marketing Technologies']"
206640,바디텍메드,Medical Equipment,100,,,,,,,['Genomics & Diagnostics']
206650,유바이오로직스,Biotechnology,100,,,,,,,['Biopharmaceuticals']
207760,미스터블루,Internet Services,70.11,Game Software,29.89,,,,,['Education and Content Technologies']
207940,삼성바이오로직스,Biotechnology,100,,,,,,,['Biopharmaceuticals']
208140,정다운,Primary Processed Foods,100,,,,,,,
208340,파멥신,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
208350,지란지교시큐리티,IT Services,60.23,General Software,39.77,,,,,"['Cybersecurity and Authentication Technologies', 'Real-time Analytics', 'Predictive AI', 'Blockchain and Distributed Ledger Technologies']"
208370,셀바스헬스케어,Medical Equipment,64.75,Electronic Equipment & Devices,35.25,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Education and Content Technologies']"
208640,썸에이지,Game Software,100,,,,,,,
208710,바이오로그디바이스,Electronic Components,100,,,,,,,
208860,엔지스테크널러지,Telecom Solutions,51.58,Auto Parts,30.16,Internet Services,18.26,,,"['Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies', 'Cloud Infrastructure']"
209640,와이제이링크,Electronic Equipment & Devices,66.74,Special-purpose Machinery,33.26,,,,,"['Process Automation', 'Industrial IoT']"
210120,캔버스엔,Broadcasting,100,,,,,,,['Education and Content Technologies']
210540,디와이파워,Special-purpose Machinery,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
210980,SK디앤디,Real Estate Development & Management,100,,,,,,,"['Cloud Infrastructure', 'SaaS Platforms']"
211050,인카금융서비스,Insurance,100,,,,,,,['Finance and Risk Analytics Technologies']
211270,AP위성,Telecom Equipment,58.79,Aerospace,41.21,,,,,['Telecommunications and IoT Technologies']
212560,네오오토,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Process Automation', 'Predictive Maintenance', 'Industrial IoT']"
212710,아이에스티이,Semiconductor Materials & Equipment,82.43,Alternative Energy,17.57,,,,,"['Semiconductor Materials', 'Hydrogen Energy']"
213420,덕산네오룩스,Display Materials & Equipment,100,,,,,,,['Advanced Optical & Electronic Materials']
213500,한솔제지,Paper & Pulp,100,,,,,,,"['Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films', 'Construction, Plant and Heavy Industry Technologies']"
214150,클래시스,Medical Equipment,100,,,,,,,
214180,헥토이노베이션,Fintech,45.53,IT Services,35.26,Health Supplements,19.21,,,"['Cybersecurity and Authentication Technologies', 'Finance and Risk Analytics Technologies']"
214260,라파스,Cosmetics,51.68,Medical Equipment,48.32,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics']"
214270,FSN,Advertising,100,,,,,,,"['Retail, Marketing and Customer Technologies', 'Generative AI']"
214320,이노션,Advertising,100,,,,,,,"['Retail, Marketing and Customer Technologies']"
214330,금호에이치티,Auto Parts,100,,,,,,,"['Biopharmaceuticals', 'Automotive and Smart Transportation Technologies']"
214370,케어젠,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics']"
214390,경보제약,Pharmaceuticals,100,,,,,,,
214420,토니모리,Cosmetics,100,,,,,,,
214430,아이쓰리시스템,Defense,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies']"
214450,파마리서치,Medical Equipment,57.64,Cosmetics,23.15,Pharmaceuticals,19.22,,,['Biopharmaceuticals']
214610,미코바이오메드,Medical Equipment,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Education and Content Technologies']"
214680,디알텍,Medical Equipment,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics']"
215000,골프존,Leisure Facilities,100,,,,,,,
215090,휴센텍,Defense,100,,,,,,,
215100,로보로보,Robotics & Components,65.67,Education Services,34.33,,,,,"['Education and Content Technologies', 'AI Accelerators', 'Mobility and Smart Transportation Technologies']"
215200,메가스터디교육,Education Services,100,,,,,,,['Education and Content Technologies']
215360,우리산업,Auto Parts,100,,,,,,,
215380,우정바이오,Biotechnology,40.79,Medical Equipment,33.36,Healthcare Services,25.85,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics']"
215480,토박스코리아,Footwear,63.66,Apparel & Accessories,36.34,,,,,
215600,신라젠,Biotechnology,100,,,,,,,['Biopharmaceuticals']
215790,이노인스트루먼트,Telecom Equipment,100,,,,,,,['Telecommunications and IoT Technologies']
216050,인크로스,Advertising,100,,,,,,,"['Retail, Marketing and Customer Technologies']"
216080,제테마,Biotechnology,100,,,,,,,['Biopharmaceuticals']
217190,제너셈,Semiconductor Materials & Equipment,100,,,,,,,"['Process Automation', 'Semiconductor Materials']"
217270,넵튠,Game Software,100,,,,,,,"['Retail, Marketing and Customer Technologies']"
217330,싸이토젠,Biotechnology,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Process Automation']"
217480,에스디생명공학,Cosmetics,100,,,,,,,
217500,러셀,Semiconductor Materials & Equipment,64.77,Robotics & Components,35.23,,,,,"['Semiconductor Materials', 'Process Automation', 'Industrial IoT']"
217620,선샤인푸드,Hotels & Restaurants,100,,,,,,,
217730,강스템바이오텍,Biotechnology,57.73,Cosmetics,42.27,,,,,['Biopharmaceuticals']
217820,원익피앤이,Secondary Batteries,100,,,,,,,"['Battery & Energy Materials', 'Process Automation', 'Mobility and Smart Transportation Technologies']"
218150,미래생명자원,"Agriculture, Livestock & Fisheries",66.35,Primary Processed Foods,33.65,,,,,
218410,RFHIC,Electronic Components,77.09,Semiconductor Manufacturing,22.91,,,,,"['Semiconductor Materials', 'Telecommunications and IoT Technologies']"
219130,타이거일렉,Electronic Components,100,,,,,,,['Semiconductor Materials']
219420,링크제니시스,General Software,100,,,,,,,"['Process Automation', 'Industrial IoT', 'AI Accelerators']"
219550,디와이디,Cosmetics,100,,,,,,,
219750,한국비티비,Biotechnology,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics']"
